연도,학년,과목,문형,문항번호,성취기준_코드,시대,문제형식,세부형식,자료핵심요소,정답핵심요소,이미지경로,원본PDF,처리일시
2023,공통,한국사,65회심화,11,,고려,자료 제시형,12목·연표,"성종, 12목 설치",(나) 왕규의 난~강조의 정변,output/images/hancert/2023_공통_한국사_65회심화_11.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,12,,고려,답사형,심향사·현종 안내,"거란 침입, 나주 피난, 초조대장경",개경 나성 축조,output/images/hancert/2023_공통_한국사_65회심화_12.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,13,,고려,자료 제시형,왕후·의천 소개,"문종 아들, 교장총록, 의천",해동 천태종 개창,output/images/hancert/2023_공통_한국사_65회심화_13.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,14,,고려,자료 제시형,복합 문헌·순서,"이자겸, 묘청, 무신정변",(나)-(다)-(가),output/images/hancert/2023_공통_한국사_65회심화_14.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,15,,고려,자료 제시형,기철·정치도감 문헌,"기삼만, 정동행성 이문소",도평의사사 회의,output/images/hancert/2023_공통_한국사_65회심화_15.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,16,,고려,자료 제시형,송사·벽란정 항로,"예성강, 벽란정, 개경",활구·은병 주조,output/images/hancert/2023_공통_한국사_65회심화_16.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,17,,고려,영상자료형,한국사 교실·건축,"예산, 주심포, 충렬왕 34년",수덕사 대웅전,output/images/hancert/2023_공통_한국사_65회심화_17.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,18,,고려,대화형,요동 정벌 대화,"최영, 철령위, 요동 정벌",위화도 회군,output/images/hancert/2023_공통_한국사_65회심화_18.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,19,,조선,메신저형,경국대전 메신저,"경국대전 완성, 성종",홍문관·경연,output/images/hancert/2023_공통_한국사_65회심화_19.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,20,,조선,자료 제시형,명종 문헌·탐구 매칭,"문정왕후, 을사사화, 윤임",을사사화·윤임 축출,output/images/hancert/2023_공통_한국사_65회심화_20.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,21,,조선,자료 제시형,단종 유배 교지,"성삼문, 노산군, 영월",계유정난,output/images/hancert/2023_공통_한국사_65회심화_21.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,22,,조선,실내전시형,메타버스 회화전,"안견, 안평대군 꿈",몽유도원도,output/images/hancert/2023_공통_한국사_65회심화_22.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,23,,조선,자료 제시형,충렬록·이달의 책,"김상용, 강화 함락, 병자호란",김준룡 광교산 승리,output/images/hancert/2023_공통_한국사_65회심화_23.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,24,,조선,자료 제시형,정조 시·화성,"사도세자, 화성, 현륭원",신해통공,output/images/hancert/2023_공통_한국사_65회심화_24.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,25,,조선,자료 제시형,국조보감·대동법,"이원익, 선혜청, 방납",공인 등장 배경,output/images/hancert/2023_공통_한국사_65회심화_25.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,26,,조선,자료 제시형,대일 관계·순서,"여몽 일본 원정, 진포, 대마도, 진주성",(나)-(다)-(가)-(라),output/images/hancert/2023_공통_한국사_65회심화_26.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,27,,조선,인터뷰형,성호사설 가상 인터뷰,"이익, 6가지 좀, 과업",곽우록·한전론,output/images/hancert/2023_공통_한국사_65회심화_27.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,28,,조선,대화형,판소리·한글소설,"수궁가, 신재효, 조선 후기",계미자는 조선 전기,output/images/hancert/2023_공통_한국사_65회심화_28.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,29,,개항기,자료 제시형,복합 문헌·시기 사이,"대원군 봉작, 척화비",오페르트 도굴 시도,output/images/hancert/2023_공통_한국사_65회심화_29.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,30,,개항기,영상자료형,TV·하도감 터,"교련병대, 구식 군인, 임오군란",일본 공사관 경비병 주둔,output/images/hancert/2023_공통_한국사_65회심화_30.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,31,,개항기,자료 제시형,복합 문헌·시기 사이,"보은 집회, 황토현",고부·만석보 파괴,output/images/hancert/2023_공통_한국사_65회심화_31.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,32,,개항기,자료 제시형,헤이그 전보·연표,"이준·이상설·이위종, 1907",(마) 러일전쟁~국권피탈,output/images/hancert/2023_공통_한국사_65회심화_32.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,33,,개항기,자료 제시형,13도 창의군 문헌,"이인영, 허위, 서울 진군",고종 퇴위·군대 해산 반발,output/images/hancert/2023_공통_한국사_65회심화_33.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,34,,개항기,자료 제시형,아관파천 환궁 상소,"러시아 공사관, 환궁",대한국 국제 반포,output/images/hancert/2023_공통_한국사_65회심화_34.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,35,,개항기,수업형,경제 침탈 저항 발표,"황국중앙총상회, 보안회, 국채보상",(가)-(나)-(다),output/images/hancert/2023_공통_한국사_65회심화_35.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,36,,개항기,자료 제시형,절영도 요구 문헌,"절영도 석탄고, 독립협회",중추원 개편·의회 추진,output/images/hancert/2023_공통_한국사_65회심화_36.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,37,,개항기,답사형,근대 현장 답사 계획서,"기기창, 제중원, 박문국, 중명전, 원각사",중명전·을사늑약,output/images/hancert/2023_공통_한국사_65회심화_37.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,38,,일제강점기,자료 제시형,판결문·태형령,"조선 태형령, 1910년대",헌병 경찰제,output/images/hancert/2023_공통_한국사_65회심화_38.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,39,,개항기,자료 제시형,역사 돋보기·교육사,"태학, 사학, 성균관, 교육입국조서",탐구 활동 부적절 선지,output/images/hancert/2023_공통_한국사_65회심화_39.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,40,,일제강점기,자료 제시형,제2차 조선교육령,"보통학교 6년, 1922",민립대학 기성회,output/images/hancert/2023_공통_한국사_65회심화_40.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,41,,일제강점기,자료 제시형,고등경찰 요사,"임시정부, 독립공채",구미 위원부 설치,output/images/hancert/2023_공통_한국사_65회심화_41.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,42,,일제강점기,인터뷰형,강제동원 인터뷰,"중일전쟁, 황국신민서사",국가총동원법,output/images/hancert/2023_공통_한국사_65회심화_42.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,43,,일제강점기,자료 제시형,전자 사료관·사진,"김원봉, 계림, 조선의용대",광복군 합류,output/images/hancert/2023_공통_한국사_65회심화_43.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,44,,일제강점기,자료 제시형,이달의 독립운동가,"최현배, 주시경, 국어 운동",조선어 학회 사건 옥고,output/images/hancert/2023_공통_한국사_65회심화_44.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,45,,현대,영상자료형,사진으로 보는 총선거,"유엔 임시위원단, 5·10 총선거",ㄷ·ㄹ 제주 무효·제헌의회,output/images/hancert/2023_공통_한국사_65회심화_45.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,46,,현대,자료 제시형,사료로 보는 한국사,"6·25, 중국군 개입, 대통령 담화",부산 임시 수도,output/images/hancert/2023_공통_한국사_65회심화_46.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,47,,현대,역사 신문형,경제개발계획·연표,제2차 경제개발 5개년 착수,(나) 한일협정~100억 달러,output/images/hancert/2023_공통_한국사_65회심화_47.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,48,,현대,수업형,보도 지침·5공화국,"부천서 성고문, 박종철",5년 단임 직선제 개헌,output/images/hancert/2023_공통_한국사_65회심화_48.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,49,,개항기,자료 제시형,지도로 보는 지역사,"전주, 경기전, 풍남문, 후백제",전주 화약 장소,output/images/hancert/2023_공통_한국사_65회심화_49.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2023,공통,한국사,65회심화,50,,현대,영상자료형,한일 파트너십 뉴스,김대중·오부치 공동선언,6·15 남북 공동 선언,output/images/hancert/2023_공통_한국사_65회심화_50.png,input/pdf/한능검/(65회)한국사(심화)검사지.pdf,2026-07-12T22:43:18+09:00
2024,공통,한국사,66회심화,1,,삼국시대 이전,메신저형,SNS·석장리 축제,"공주 석장리, 주먹도끼, 뗀석기",동굴·막집 거주,output/images/hancert/2024_공통_한국사_66회심화_1.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,2,,삼국시대 이전,자료 제시형,삼국지 동이전,"골장, 삼로, 옥저",민며느리제,output/images/hancert/2024_공통_한국사_66회심화_2.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,3,,삼국시대,영상자료형,TV·천마도,"천마총, 돌무지덧널무덤, 신라",신라 금관,output/images/hancert/2024_공통_한국사_66회심화_3.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,4,,삼국시대,자료 제시형,광개토왕비 문헌,"기해·경자, 왜, 신라 구원",영락 연호,output/images/hancert/2024_공통_한국사_66회심화_4.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,5,,삼국시대,실내전시형,미륵사 사리장엄 안내,"무왕, 선화공주, 사택적덕",고구려 살수 대첩 시기,output/images/hancert/2024_공통_한국사_66회심화_5.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,6,,남북국시대,수업형,청해진 교역로 지도,"청해진, 법화원, 장보고",3년마다 촌락 문서,output/images/hancert/2024_공통_한국사_66회심화_6.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,7,,남북국시대,자료 제시형,복합 문헌·시기 사이,"원성왕 즉위, 원종·애노",김헌창의 난 진압,output/images/hancert/2024_공통_한국사_66회심화_7.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,8,,남북국시대,자료 제시형,모둠 탐구·발해 유적,"크라스키노, 콕샤로프카 온돌",발해와 고구려 문화 연관,output/images/hancert/2024_공통_한국사_66회심화_8.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,9,,남북국시대,영상자료형,금산사 동영상 UI,"완산주, 신검, 금산사, 견훤",후백제 건국·완산주,output/images/hancert/2024_공통_한국사_66회심화_9.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,10,,고려,자료 제시형,공음전 문헌,"문종, 공음전시법",설점수세제는 조선,output/images/hancert/2024_공통_한국사_66회심화_10.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,11,,고려,수업형,학생 발표·거란 대응,"광군, 서희, 강감찬 귀주",(가)-(다)-(나),output/images/hancert/2024_공통_한국사_66회심화_11.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,12,,고려,자료 제시형,역사 용어 해설,"어사대, 감찰·탄핵",서경권 행사,output/images/hancert/2024_공통_한국사_66회심화_12.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,13,,고려,답사형,강화중성 발굴 안내,"강화 천도, 몽골 침입",김윤후 충주성 등,output/images/hancert/2024_공통_한국사_66회심화_13.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,14,,고려,자료 제시형,단일 문헌·이후,"경대승, 정중부, 이의민",최충헌 봉사 10조,output/images/hancert/2024_공통_한국사_66회심화_14.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,15,,고려,자료 제시형,단일 문헌,"이자춘, 쌍성총관부, 공민왕",전민변정도감 호소,output/images/hancert/2024_공통_한국사_66회심화_15.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,16,,고려,자료 제시형,월남사지 비 안내,"지눌 제자, 수선사, 최우, 혜심",선문염송집·유불일치,output/images/hancert/2024_공통_한국사_66회심화_16.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,17,,고려,자료 제시형,문화유산 DB·석탑,"평창, 다각다층, 풍탁, 월정사",월정사 팔각구층석탑,output/images/hancert/2024_공통_한국사_66회심화_17.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,18,,조선,역사 장면형,이성계 집 시나리오,"정몽주 살해, 이방원",사병 혁파,output/images/hancert/2024_공통_한국사_66회심화_18.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,19,,조선,자료 제시형,금속활자 문헌,"경자자, 갑인자, 세종",농사직설 편찬,output/images/hancert/2024_공통_한국사_66회심화_19.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,20,,조선,자료 제시형,복합 문헌·시기 사이,"조의제문·무오사화, 조광조·기묘사화",갑자사화·김굉필 처형,output/images/hancert/2024_공통_한국사_66회심화_20.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,21,,조선,자료 제시형,심하전투·연표,"강홍립, 김경서, 1619",(다) 정유재란~정묘호란,output/images/hancert/2024_공통_한국사_66회심화_21.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,22,,조선,카드형,생생 교실·임진왜란 유산,"동래부순절도, 칠백의총, 징비록",김시민 진주성 대승,output/images/hancert/2024_공통_한국사_66회심화_22.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,23,,조선,실내전시형,탕평 군주 특별전,"영조, 균역사실, 청계천",속대전 편찬,output/images/hancert/2024_공통_한국사_66회심화_23.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,24,,조선,자료 제시형,담헌 평전 e북,"홍대용, 농수각, 을병연행록",의산문답·무한 우주론,output/images/hancert/2024_공통_한국사_66회심화_24.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,25,,조선,자료 제시형,효종 교양 강좌 포스터,"제17대, 볼모, 하멜, 나선 정벌",어영청 개편·북벌,output/images/hancert/2024_공통_한국사_66회심화_25.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,26,,조선,자료 제시형,일기·경제 부정,"담배, 이앙법, 목화",동시전은 신라,output/images/hancert/2024_공통_한국사_66회심화_26.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,27,,조선,자료 제시형,경복궁 복원 연설문,"흥선대원군 중건, 근정전, 총독부",조선물산공진회 장소,output/images/hancert/2024_공통_한국사_66회심화_27.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,28,,개항기,역사 장면형,어전 보고 장면,"제너럴 셔먼호, 박규수",신미양요·광성보 계기,output/images/hancert/2024_공통_한국사_66회심화_28.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,29,,개항기,자료 제시형,갑신정변 문헌,"우정국, 김옥균, 독립당",한성 조약 체결,output/images/hancert/2024_공통_한국사_66회심화_29.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,30,,일제강점기,자료 제시형,사서 비교·인물 탐구,"삼국사기, 발해고, 조선상고사",(다) 신채호·대한매일신보 주필,output/images/hancert/2024_공통_한국사_66회심화_30.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,31,,고려,자료 제시형,역사서 ㉠㉡,"삼국사기, 발해고",㉠ 기전체 사서,output/images/hancert/2024_공통_한국사_66회심화_31.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,32,,개항기,자료 제시형,해월 최시형 돋보기,"동학, 최시형, 손병희",동경대전 경전,output/images/hancert/2024_공통_한국사_66회심화_32.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,33,,개항기,자료 제시형,황무지 호소문,1904 황무지 개간권,보안회 활동,output/images/hancert/2024_공통_한국사_66회심화_33.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,34,,개항기,자료 제시형,의병 격문,"아관파천, 대군주",을미사변 배경,output/images/hancert/2024_공통_한국사_66회심화_34.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,35,,개항기,자료 제시형,원수부 관제,"대황제 대원수, 광무",지계아문 설치,output/images/hancert/2024_공통_한국사_66회심화_35.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,36,,일제강점기,자료 제시형,한국독립군 문헌,"지청천, 아성현, 딩차오",대전자령 전투 승리,output/images/hancert/2024_공통_한국사_66회심화_36.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,37,,일제강점기,역사 신문형,회사령 기사,"회사령, 총독 허가",토지 조사 사업,output/images/hancert/2024_공통_한국사_66회심화_37.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,38,,일제강점기,자료 제시형,판결문,"박상진, 대한광복회",군대식 비밀 결사,output/images/hancert/2024_공통_한국사_66회심화_38.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,39,,일제강점기,자료 제시형,헌병대 보고서,"3·1 운동, 독립 선언",고종 승하·민족자결 등,output/images/hancert/2024_공통_한국사_66회심화_39.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,40,,일제강점기,자료 제시형,청포도·문학 인물,"이육사, 이원록, 장진홍",광야·절정 저항시,output/images/hancert/2024_공통_한국사_66회심화_40.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,41,,일제강점기,역사 신문형,이중교 폭탄 기사,"김지섭, 김원봉, 의열단",조선 혁명 선언 지침,output/images/hancert/2024_공통_한국사_66회심화_41.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,42,,일제강점기,자료 제시형,광주학생 격문,광주 학생 항일 운동,신간회 지원·전국 확산,output/images/hancert/2024_공통_한국사_66회심화_42.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,43,,일제강점기,수업형,창씨개명·교사 질문,"조선 민사령 개정, 씨명",여자 정신 근로령,output/images/hancert/2024_공통_한국사_66회심화_43.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,44,,현대,자료 제시형,단일 문헌,"엔도, 건준, 여운형",좌우 합작 위원회,output/images/hancert/2024_공통_한국사_66회심화_44.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,45,,현대,실내전시형,대동강 철교 사진전,"6·25, 중국군, 피난민",ㄴ·ㄷ 인천상륙·발췌개헌,output/images/hancert/2024_공통_한국사_66회심화_45.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,46,,현대,영상자료형,대한뉴스·경부고속,경부고속도로 준공 1970,제2차 경제개발 5개년,output/images/hancert/2024_공통_한국사_66회심화_46.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,47,,현대,자료 제시형,IMF 요청 발표·연표,IMF 구제금융 요청 1997,(라) 서울올림픽~노사정,output/images/hancert/2024_공통_한국사_66회심화_47.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,48,,조선,영상자료형,라이브·강릉 추천,"경포대, 선교장, 굴산사지",오죽헌 추천,output/images/hancert/2024_공통_한국사_66회심화_48.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,49,,현대,자료 제시형,가상 일기·4·19,"3·15 부정선거, 김주열",대통령 하야,output/images/hancert/2024_공통_한국사_66회심화_49.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,66회심화,50,,현대,자료 제시형,남북 회담·시기 사이,"남북조절위원회, 기본합의서",이산가족 교환 방문,output/images/hancert/2024_공통_한국사_66회심화_50.png,input/pdf/한능검/(66회)한국사(심화)검사지.pdf,2026-07-12T22:43:30+09:00
2024,공통,한국사,67회심화,1,,삼국시대 이전,영상자료형,TV 뉴스·검단리 유적,"울주 검단리, 환호, 고인돌, 민무늬 토기",비파형 동검·거울 제작,output/images/hancert/2024_공통_한국사_67회심화_1.png,input/pdf/한능검/(67회)한국사(심화)검사지.pdf,2026-07-12T22:43:42+09:00
2024,공통,한국사,67회심화,2,,삼국시대 이전,자료 제시형,제천 행사 표·보기,부여·고구려·동예·삼한 제천,ㄴ·ㄹ (동맹·삼한 제사),output/images/hancert/2024_공통_한국사_67회심화_2.png,input/pdf/한능검/(67회)한국사(심화)검사지.pdf,2026-07-12T22:43:42+09:00
2024,공통,한국사,67회심화,3,,삼국시대,카드형,스마트폰 성왕 안내,"명농, 사비 천도, 관산성",국호 남부여 개칭,output/images/hancert/2024_공통_한국사_67회심화_3.png,input/pdf/한능검/(67회)한국사(심화)검사지.pdf,2026-07-12T22:43:42+09:00
2024,공통,한국사,67회심화,4,,삼국시대,답사형,가람 배치도 안내,"선덕여왕, 모전석탑, 분황사",분황사 모전석탑,output/images/hancert/2024_공통_한국사_67회심화_4.png,input/pdf/한능검/(67회)한국사(심화)검사지.pdf,2026-07-12T22:43:42+09:00
2024,공통,한국사,67회심화,5,,삼국시대,계획서형,동영상 제작 계획안,"나당 동맹, 황산벌, 연개소문, 기벌포",안승 보덕국왕 책봉,output/images/hancert/2024_공통_한국사_67회심화_5.png,input/pdf/한능검/(67회)한국사(심화)검사지.pdf,2026-07-12T22:43:42+09:00
2024,공통,한국사,67회심화,6,,남북국시대,자료 제시형,부석사 엽서,"의상, 화엄, 선묘, 무량수전",관음 신앙 강조,output/images/hancert/2024_공통_한국사_67회심화_6.png,input/pdf/한능검/(67회)한국사(심화)검사지.pdf,2026-07-12T22:43:42+09:00
2024,공통,한국사,67회심화,7,,남북국시대,답사형,이견대·만파식적 안내,"감은사, 만파식적, 신문왕",관료전 지급·녹읍 폐지,output/images/hancert/2024_공통_한국사_67회심화_7.png,input/pdf/한능검/(67회)한국사(심화)검사지.pdf,2026-07-12T22:43:42+09:00
2024,공통,한국사,67회심화,8,,남북국시대,자료 제시형,삼국사기 문헌,"김지정 난, 혜공왕",장보고 왕위 쟁탈 가담,output/images/hancert/2024_공통_한국사_67회심화_8.png,input/pdf/한능검/(67회)한국사(심화)검사지.pdf,2026-07-12T22:43:42+09:00
2024,공통,한국사,67회심화,9,,남북국시대,자료 제시형,양태사 시·정효공주,"발해, 문왕, 정효 공주 묘",주자감 설립,output/images/hancert/2024_공통_한국사_67회심화_9.png,input/pdf/한능검/(67회)한국사(심화)검사지.pdf,2026-07-12T22:43:42+09:00
